burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1717.5514168111258,6,0.2916666666666667,8,-0.8341506544172603,-1.114720306942574
2327.187260442799,15,0.3658536585365853,8,0.022737840825365,0.142608481917762
2063.895582622841,13,0.4074074074074074,5,0.8516805409435608,0.388469059516204
2010.1769243525775,11,0.4761904761904761,4,-0.3877924051118983,-0.889936168367381
1618.4502032791424,5,0.3125,4,0.3286492422003491,0.4862552641796268
1976.8099054159393,5,0.3333333333333333,4,0.432210965133656,0.4862552641796268
1547.5047850555638,5,0.3846153846153846,2,-0.0573721062525499,0.0768505580673818
1692.3282102803569,5,0.3333333333333333,4,1.265576282119261,0.4862552641796268
1789.993942164081,3,0.0,2,-0.039549656137982,0.0
1387.233809461257,5,0.5,5,-0.9625173487266722,0.1229543558993207
1372.0170907533538,5,0.5,4,-0.9625173487266722,0.1229543558993207
1833.6847749143417,6,0.0,2,-3.5181520973066247,0.0
1504.027492641384,5,0.0588235294117647,1,0.0665280932267938,0.0
1626.316663319114,6,0.4482758620689655,6,-0.6063869623807896,-1.718221347427575
1839.856044124921,7,0.4444444444444444,6,-0.2268237071843424,-1.4189658805842047
1791.6005903462285,5,0.375,1,-0.3321569803331949,-0.20540336425318
1840.260178603683,6,0.5,1,-1.5316045126828737,-0.7012015545810547
1721.491426387911,7,0.3636363636363636,2,-1.7123974752686315,-0.315444869429137
1732.6008645595648,7,0.3636363636363636,2,-1.6529384053619784,-0.315444869429137
1605.1264323751966,5,0.2777777777777778,2,-0.4534908730122999,0.0
2055.0845462030848,6,0.3684210526315789,3,-0.3321569803331949,-0.3053048820616975
1635.4548526317883,7,0.3846153846153846,8,-0.0970225566385681,-0.4996873953533669
1580.6116549878134,7,0.3703703703703703,8,1.1323201376487022,-0.9797717318467072
1651.0623477665868,7,0.4074074074074074,7,-0.097022556638568,-0.3829242475977288
2035.6559821890112,8,0.4375,6,0.5409847164198687,-0.6279541877296215
1505.1265348488305,6,0.4705882352941176,3,-0.840978448706312,0.4926747562299986
2011.2245198388991,8,0.2857142857142857,1,0.0,-0.6577216763307318
1837.4026236251884,5,0.4444444444444444,5,0.7583241146152055,-1.2209308079284509
1902.6667228621152,8,0.3076923076923077,1,0.0,-0.6577216763307318
2187.147689148369,6,0.4814814814814814,6,-2.410378540533157,-0.6216524803302808
2165.85203892117,6,0.44,7,-2.317965394838107,-0.6721946192286818
2163.6309329151263,6,0.4814814814814814,6,-1.9642513517823876,-0.5762576766335473
1648.733711327157,6,0.35,3,-0.0634296632738514,-0.103561722933307
1634.3476297168745,6,0.3333333333333333,3,-0.6271387848002734,-0.103561722933307
1586.7958801263012,6,0.3333333333333333,2,-0.1189980363292889,0.276833285886409
2017.001770498755,7,0.4705882352941176,0,-1.427912522588718,-0.2175030501731869
1943.8056901653763,7,0.4838709677419355,10,-0.1092844938570286,-0.6144599744433072
2093.394132330548,6,0.4571428571428571,0,-2.045493792362254,-0.2175030501731869
2131.971796842452,7,0.3043478260869565,1,-0.1721839629439615,-0.6382963180203272
2009.5506541404104,9,0.4285714285714285,6,-0.4191816094873042,-0.0462099324814136
1974.212901565661,9,0.3846153846153846,5,-1.162814641138506,0.2813004762574246
2190.2928255184015,10,0.3793103448275862,5,-0.5051431103517103,-0.32098927046955
2047.83979478282,7,0.4848484848484848,1,-1.3645060430739837,-0.2175030501731867
1970.6987160232163,5,0.3684210526315789,5,-2.3235769504963875,0.020066238335078
2286.250837901156,10,0.3461538461538461,8,-0.444657618622908,-1.4826359650155778
1729.65447790725,8,0.36,5,-0.1567386742522972,0.2275181637779599
1554.508237027287,5,0.2105263157894736,2,0.3779125363213446,1.694846984989827
1803.3752167801213,7,0.4814814814814814,4,-0.1460416279429272,-1.4306369261873764
1937.6281503359205,8,0.2608695652173913,2,-0.39181917570397,-0.406161131654334
2288.175716852842,9,0.2857142857142857,1,0.2039828689823046,-0.8346433185432438
2239.121695354377,11,0.2727272727272727,0,0.1554518419234112,-0.5879610025888988
1864.9064253605463,10,0.5,4,0.3167011904627357,0.7475047524714384
2257.0389271074528,9,0.4782608695652174,4,-0.1016788970692692,-0.2700812545159599
1691.0023576496533,7,0.3125,6,0.0791403626723919,0.638657094571141
2005.057837353459,8,0.4347826086956521,4,-1.2668745880081116,0.3267911806741258
1619.857573956273,7,0.5,2,-1.5316045126828737,-0.6169165889861058
1567.4633357503626,7,0.28,9,-0.7134887012832529,0.817528965367128
1904.7573522420644,8,0.3928571428571428,7,0.1171355850115187,0.3180419947849846
1945.0269403271088,6,0.1538461538461538,4,1.5470409545524308,-1.120241152625618
2036.5078061874592,5,0.2,5,1.5077863738912,-1.055964720337667
1957.778061722267,5,0.16,4,1.385241033479273,-1.120241152625618
1410.8949532928964,5,0.1428571428571428,2,-0.1927363748255797,-0.293951685465376
1717.4070920445156,4,0.2666666666666666,2,-0.586761210915874,0.0348486339158772
